"","date","AT","BE","BG","CH","CZ","DE","DK","EE","ES","FI","FR","GR","HR","HU","IE","IT","LV","NL","NO","PL","PT","RO","SE","SI","SK"
"724",2016-12-24,6806.66666666667,9026.25,5249.45833333333,6731.1,6676.93791666667,47802.625,3295.925,883.433333333333,25309.2916666667,8968.58333333333,58307.375,6089.16666666667,2119.58333333333,4481.875,3108.33333333333,26568.875,778.375,12651.375,16387.5254166667,16728.7066666667,5071.19166666667,7137.20833333333,15448.125,1408.60083333333,3147.70833333333
"725",2016-12-25,6402.75,8231.58333333333,4920.04166666667,6399.81791666667,6201.24125,44375.375,3282.21458333333,845.558333333333,22310.2916666667,8616.76666666667,53240.75,5684.125,1846.70833333333,4101.95833333333,2817.04166666667,22550.5416666667,718.166666666667,11627.9166666667,15809.7691666667,14611.0183333333,4575.075,6248.33333333333,15420.375,1256.32208333333,2944.66666666667
"726",2016-12-26,6395.08333333333,9080.95833333333,4967.75,6388.82166666667,6208.6675,44985.2916666667,3205.19083333333,875.116666666667,24517.25,8861.4625,58290.7083333333,5491.70833333333,1851.54166666667,4004.875,2779.45833333333,23103.2916666667,749.625,11723.5,16435.3845833333,14601.2204166667,5407.09166666667,6240.625,15731.625,1262.3625,2955.58333333333
"727",2016-12-27,7294.91666666667,9731.91666666667,5218.33333333333,6886.24958333333,6934.47625,52172.6666666667,3530.92333333333,991.054166666667,28338.0416666667,9904.43333333333,63715.4166666667,6248.75,2079.29166666667,4367.91666666667,2887.58333333333,29316.5416666667,890.791666666667,13397.1666666667,17368.2858333333,18420.4504166667,5866.375,6858.125,17928.125,1368.98208333333,3182.34166666667
"728",2016-12-28,7369.58333333333,10213.2916666667,5379.16666666667,7131.22083333333,7016.76,51208.9583333333,3612.5675,1036.17916666667,28545.2916666667,10724.7375,66836.375,6378.25,2155.25,4479.29166666667,3035.875,30131.125,882.208333333333,13827.2916666667,17734.70625,19705.395,5896.275,7245.125,18484.5,1399.61541666667,3216.71666666667
"729",2016-12-29,7585.04166666667,10343.0833333333,5552.70833333333,7325.72833333333,7152.505,51105.5416666667,3545.8875,1020.92916666667,28657.9166666667,10675.3791666667,70521.5,6759.91666666667,2177.91666666667,4510.875,3124.91666666667,30564.4583333333,876.458333333333,13911.875,17319.58625,19828.6841666667,5893.51666666667,7256,17129.0833333333,1403.79291666667,3224.04166666667
"730",2016-12-30,7544.25,10226.5416666667,5548.375,7202.62416666667,7214.5175,51094.25,3512.42166666667,987.958333333333,28563.7916666667,10460.3208333333,72890.0833333333,6816.45833333333,2201.75,4515.58333333333,3082.25,29904.4166666667,849.708333333333,13764.75,16683.3095833333,19433.28375,5866.90833333333,7191.16666666667,16628.0833333333,1392.05541666667,3290.70833333333
"731",2016-12-31,6956.29166666667,9995.875,5476.79166666667,7009.09625,6825.84083333333,47787.8333333333,3181.04833333333,890.225,26133.25,9792.20416666667,72506.2916666667,7067.25,2160.54166666667,4409.45833333333,2949.25,26665.25,785.666666666667,12682,15654.4720833333,17093.71125,5326.57083333333,6912.45833333333,14786.9166666667,1318.79125,3239.91666666667
"732",2017-01-01,6657.08333333333,9408.5,4839.20833333333,6545.80458333333,6673.50875,42451.0416666667,3118.78166666667,815.833333333333,23456.375,9976.61666666667,69196.125,5919.16666666667,1894.16666666667,4217.5,2817.54166666667,23270.125,691.125,11723.2916666667,16152.1666666667,15181.42,4914.70416666667,6047.08333333333,15653.125,1183.29583333333,3123.83333333333
"733",2017-01-02,8015.375,10413.3333333333,5101.54166666667,6815.61875,8603.54166666667,56267.8333333333,4010.03375,1038.91666666667,29136.6666666667,11374.425,74294.7916666667,6331.125,2173.5,5124.625,3023.375,29974.1666666667,852.083333333333,13982.25,19067.3054166667,20179.3875,6176.75833333333,6390.16666666667,20067.9166666667,1300.34166666667,3666.66666666667
"734",2017-01-03,8260.625,11243.4583333333,5661.41666666667,7655.73958333333,8967.13625,62519.7083333333,4024.47583333333,1120.3875,31305,11935.125,78851.5833333333,6682.83333333333,2211.29166666667,5267.66666666667,3511.95833333333,32372.2916666667,917.083333333333,14515.4583333333,19295.0970833333,21319.3929166667,6504.9125,7436,20703.2083333333,1606.11541666667,3759.91666666667
"735",2017-01-04,8377.33333333333,11296.5,5702,7723.55541666667,8984.62875,63663.9583333333,4048.65458333333,1209.87083333333,31105.7916666667,12777.4583333333,79867.9166666667,6655.125,2252,5418.66666666667,3576.625,32464.3333333333,965.541666666667,14491.4583333333,19963.3745833333,21381.7666666667,6438.94583333333,7695.20833333333,21542.2083333333,1721.45041666667,3786.16666666667
"736",2017-01-05,8329.5,11600.5416666667,5781,7920.8825,9152.2725,62553.7083333333,4505.05458333333,1284.26666666667,29650.0833333333,13543.3333333333,78665.0833333333,6496.54166666667,2281.375,5417.16666666667,3562.625,32375.375,1028.70833333333,14488.0833333333,21481.2154166667,21813.3845833333,6417.1875,7857,24061.875,1744.80625,3776.74583333333
"737",2017-01-06,7667.75,11886.7083333333,5923,7918.74,9325.36208333333,59851.2083333333,4432.97916666667,1296.20416666667,25333.4166666667,13083.4583333333,81884.0833333333,6050,2187.58333333333,5562.75,3460.70833333333,28062.1666666667,1045.54166666667,14592.4583333333,20607.7975,18866.4270833333,6363.03333333333,7784.41666666667,22578.7916666667,1762.97958333333,3635.91666666667
"738",2017-01-07,7876.625,11119.8333333333,6146.5,7344.01375,8586.84958333333,56254.5416666667,3777.79166666667,1182.0375,27730.4583333333,11690.6666666667,78066.2083333333,7021.375,2296.41666666667,5242.75,3154.66666666667,29395.7916666667,951.75,13385.625,18238.2283333333,19767.83375,5686.20833333333,7443.25,20373,1638.62958333333,3638.25
"739",2017-01-08,7464.70833333333,10460.7083333333,6331.66666666667,6774.295,8347.6325,51209.2083333333,3713.79541666667,1080.22916666667,27121.6666666667,10676.2916666667,70771.875,6992.70833333333,2281.45833333333,5073.375,2988.125,27727.75,890.666666666667,12358.0416666667,18059.3575,18956.6891666667,5401.2,7296.5,19668.625,1591.12041666667,3652.125
"740",2017-01-09,8861.95833333333,11529.4583333333,6712.16666666667,7904.71583333333,9481.1025,63912.8333333333,4162.30041666667,1162.3375,32497.0416666667,11119.4833333333,75234.4583333333,7997.625,2531.04166666667,5671.91666666667,3419.125,37615.7916666667,1001.16666666667,14718.625,18449.98,22547.6979166667,6439.37083333333,8373.91666666667,20003.5416666667,1807.10791666667,4047.75
"741",2017-01-10,9160.29166666667,11731.1666666667,6840.70833333333,7983.41041666667,9598.37916666667,65782.25,4197.18833333333,1158.44166666667,33450.1666666667,10955.4375,74978.625,7812.625,2572.75,5815.625,3496.875,40183.9583333333,1004.375,14736.8333333333,18238.7570833333,22873.5175,6674.31666666667,8600.16666666667,20290.4166666667,1869.51041666667,4137.66666666667
"742",2017-01-11,9241.33333333333,11323.4166666667,6751.04166666667,7865.63958333333,9769.86333333333,66865.7916666667,4090.47041666667,1203.70416666667,32543.8333333333,11155.8333333333,73055.0416666667,7563.41666666667,2605.20833333333,5810.04166666667,3525.95833333333,40713.0833333333,1010.75,14837.375,18062.4920833333,22866.2429166667,6477.15,8479.54166666667,20354.1666666667,1886.40625,4148.6625
"743",2017-01-12,8923.625,11524.0833333333,6573.33333333333,7751.50416666667,9384.1375,65496.0416666667,4106.49125,1218.59166666667,32093.75,11355.075,71918.875,7240.875,2553.70833333333,5765.20833333333,3577.58333333333,40319.4166666667,1001.83333333333,14847.5,18654.445,22257.13625,6545.25,8504.25,20316.0833333333,1853.23083333333,4097.41666666667
"744",2017-01-13,8916.25,11780.2083333333,6229.625,7897.84583333333,9037.96083333333,65505.5833333333,4193.55125,1162.4,31971.7916666667,11213.5083333333,74411,7145.75,2437.16666666667,5705.29166666667,3614.70833333333,39728.125,974.958333333333,15012.375,19139.8558333333,21997.27,6433.0625,8334.16666666667,20426.25,1806.02833333333,4013.5
"745",2017-01-14,7883.41666666667,10870.7916666667,5747.75,7440.99416666667,8055.3975,56065.5,3644.67208333333,1029.49166666667,29419.375,10515.825,70878.2916666667,6571.58333333333,2227,5099.41666666667,3282.66666666667,32091.75,857.625,13312.125,18578.1954166667,19851.1629166667,5765.75,7700.5,19173.3333333333,1606.72208333333,3647.375
"746",2017-01-15,7320.5,10700.7083333333,5611.33333333333,7391.60666666667,7893.29458333333,52007.625,3664.92541666667,1009.35833333333,27729.9583333333,10602.3541666667,69602.7916666667,6249.33333333333,2175.5,4887.95833333333,3096.5,28655.7083333333,828.75,12508.4166666667,19051.01,18073.9108333333,5472.49166666667,7117.29166666667,19810.3333333333,1518.03041666667,3526.5
"747",2017-01-16,8900.875,12078.75,6142.66666666667,8248.65875,9205.01833333333,64848.5833333333,4403.18541666667,1159.59583333333,32683.2916666667,11695.0416666667,76663.8333333333,6926.91666666667,2431.45833333333,5595.41666666667,3445.79166666667,38271.9166666667,969.166666666667,14844.0416666667,20697.6095833333,21794.0058333333,6527.17083333333,8224.45833333333,22156.6666666667,1772.02041666667,3989.5
"748",2017-01-17,9150.83333333333,12242.4583333333,6142.16666666667,8398.13041666667,9388.27375,66549.125,4454.4975,1155.32916666667,33608.3333333333,11590.5,81894.3333333333,7067.875,2477.91666666667,5628.33333333333,3485.29166666667,40061,986.583333333333,15124.6666666667,19856.0379166667,22504.9525,6655.92916666667,8355.625,21680.2083333333,1810.33083333333,4050.875
"749",2017-01-18,9198.83333333333,12338.2083333333,6206.25,8626.68375,9540.41,66764.9166666667,4240.7775,1155.04583333333,35065.875,11123.625,85369.0833333333,6944.08333333333,2467.125,5652.75,3469.70833333333,39969.2916666667,981.291666666667,15374.6666666667,18768.0529166667,22684.2841666667,6835.5875,8268.95833333333,20470.75,1812.58041666667,4079.625
"750",2017-01-19,9225.75,12146.7083333333,6280.70833333333,8569.28125,9852.19166666667,66731.4583333333,4157.77375,1127.70833333333,35339.7916666667,10926.5291666667,86224.25,6874.08333333333,2440.5,5686.375,3480.20833333333,39620.5,967.25,15027.7916666667,18311.9641666667,22691.7804166667,7038.95,8329.73,19608.625,1818.41,4100.125
"751",2017-01-20,9112.33333333333,11928.7083333333,6103.75,8482.52333333333,9744.58875,65303.6666666667,3933.96333333333,1119.78333333333,34742.25,11266.8875,85155.625,6786.66666666667,2422.04166666667,5710.16666666667,3458.91666666667,39156.5,948.875,14897.9583333333,17725.4058333333,22310.17375,7010.43333333333,8389.14333333333,18872.625,1815.19041666667,4104.33333333333
"752",2017-01-21,8179.75,10981.2916666667,5886.625,7887.89416666667,8748.37333333333,56395.6666666667,3625.5625,999.804166666667,30475.625,10778.0708333333,78943.2916666667,6525,2282.91666666667,5281.83333333333,3271.41666666667,32461.1666666667,838.541666666667,13169.125,17142.5125,19817.005,6129.0875,7934.66666666667,18107.1666666667,1669.99333333333,3754.33333333333
"753",2017-01-22,7592.04166666667,10778.125,5906.95833333333,7851.49291666667,8446.07958333333,52545.125,3612.89875,974.541666666667,28100.75,10340.5041666667,75738.4583333333,6105.625,2155.375,5019.75,3138.625,28321.5833333333,819.041666666667,12511.5,17344.80625,17912.7095833333,5744.1625,7161.91666666667,18500.0833333333,1573.905,3618.29166666667
"754",2017-01-23,9076.66666666667,12106.5,6156.45833333333,8691.27458333333,9721.95791666667,66278.25,4202.79666666667,1115.16666666667,33274.25,11092.6708333333,81811.125,7010.54166666667,2417.33333333333,5690.04166666667,3471.375,37584.6666666667,948.708333333333,15072.4583333333,18869.91,21603.5320833333,6723.52083333333,7915.91666666667,19978.0833333333,1815.52416666667,4015.41666666667
"755",2017-01-24,9315.04166666667,12259.4583333333,6104.95833333333,8711.7625,9846.15041666667,67232.4166666667,4211.84125,1142.44166666667,33423.125,11520.175,83575.5833333333,7312.45833333333,2413.20833333333,5777.45833333333,3463.91666666667,38697.375,955.083333333333,15110.1666666667,19210.9379166667,22273.105,6882.10416666667,7801.625,20734.4166666667,1849.11125,4059.125
"756",2017-01-25,9251.91666666667,12193.0833333333,6140.95833333333,9092.66583333333,9743.88458333333,67025.375,4285.85125,1169.35,33744.7916666667,11807.25,84904.875,7199.45833333333,2405.95833333333,5773.83333333333,3462.20833333333,38784.9166666667,977.458333333333,15236.375,18405.1125,22202.1595833333,6950.95416666667,8416.5,20038.9166666667,1859.6275,4064.13333333333
"757",2017-01-26,9202.95833333333,12115.9166666667,6214.29166666667,8979.71208333333,9663.6925,66595.2083333333,4403.3,1142.99583333333,34055.4166666667,11211.475,84093.3333333333,7312.29166666667,2407.75,5675.625,3564.375,38849.375,976.583333333333,15137.7083333333,18162.6404166667,22042.8845833333,7025.55416666667,8331.33333333333,19688.25,1855.99208333333,3987.95833333333
"758",2017-01-27,9024.58333333333,11732.75,6299.95833333333,8706.54541666667,9557.7375,65748,4118.85791666667,1101.14166666667,33342.75,11098.4125,78807.6666666667,7365.83333333333,2401.33333333333,5810.25,3490.08333333333,38519.25,937.75,14845.4583333333,18516.0666666667,22043.1595833333,6810.4625,8438.66666666667,19980.7916666667,1803.99,4075.33333333333
"759",2017-01-28,8071.625,10337.5416666667,5887.25,7977.05,8464.67541666667,56382.5,3613.675,976.420833333333,29262.7916666667,10650.6291666667,67696.7083333333,6947.79166666667,2295.25,5352.91666666667,3214.95833333333,31898.25,826.875,12943.0833333333,17571.5220833333,19778.1083333333,5959.2375,7838.625,18941.2083333333,1663.26333333333,3786.29166666667
"760",2017-01-29,7627.25,10007.7916666667,5832.45833333333,7555.30583333333,8337.61875,52231.375,3567.19375,967.725,27224.8333333333,10368.5458333333,64452.4166666667,6573.625,2172.16666666667,5089.875,3105.25,27828.2083333333,812.166666666667,12312.9583333333,17289.1195833333,17947.3283333333,5582.7,7187.79166666667,18900.7916666667,1580.27958333333,3656.95833333333
"761",2017-01-30,9224,11416.5833333333,6165.29166666667,8376.88416666667,9676.25375,65048.9583333333,4215.78291666667,1123,31729.75,11125.525,69841.4166666667,7158.66666666667,2429.41666666667,5739.54166666667,3481.29166666667,36965.9583333333,959.375,14821.3333333333,18559.8766666667,21531.7070833333,6493.5875,8090.16666666667,19777.4166666667,1806.17541666667,4091.70833333333
"762",2017-01-31,9209.45833333333,11837.25,6072.625,8173.56875,9681.00333333333,64989.8333333333,4251.42666666667,1121.12916666667,31725.3333333333,11234.425,67019.9583333333,7327.75,2399.58333333333,5799.70833333333,3474.91666666667,38901.1666666667,950.75,14795.8333333333,19131.9116666667,22038.4370833333,6643.61666666667,8229,20330.4166666667,1808.07541666667,4113.16666666667
"763",2017-02-01,9094.5,11399,6127.70833333333,7859.78583333333,9522.93958333333,65305.625,4227.68083333333,1122.32083333333,31483.2916666667,11379.8333333333,65740.5833333333,7137.83333333333,2337.875,5704.33333333333,3522.75,38585.9166666667,963.708333333333,14900.1666666667,19233.34375,22080.4941666667,6528.79583333333,8160.375,20390.2916666667,1773.69791666667,4032.45833333333
"764",2017-02-02,8979.79166666667,11048,5990.95833333333,7837.48583333333,9416.31416666667,64874.3333333333,4252.87875,1146.725,31589.3333333333,11595.3333333333,65308.7083333333,6828.66666666667,2253.25,5612.875,3521,38613.0416666667,973.041666666667,14467.75,18948.8091666667,21900.0975,6536.05416666667,7997.91666666667,20263.2916666667,1720.95833333333,3976.375
"765",2017-02-03,8665.75,10954.0416666667,5674.83333333333,7862.63166666667,9058.17416666667,63089.25,4122.74625,1123.43333333333,31120.25,11524.0833333333,65948.5416666667,6426.375,2163.66666666667,5400.33333333333,3470.08333333333,37824.4166666667,944.791666666667,14318.3333333333,18472.7616666667,21753.8333333333,6460.95416666667,7874.875,20112.9166666667,1653.645,3890.83333333333
"766",2017-02-04,7476.83333333333,10367.6666666667,5144.95833333333,7512.38458333333,7889.12208333333,54281.4166666667,3651.51708333333,1002.38333333333,27663.4583333333,10709.8375,61775.9166666667,5850.70833333333,1978.375,4936.75,3193.875,31175.875,841.583333333333,12862.25,17685.6408333333,19506.4220833333,5759.54583333333,7211.375,18406.5416666667,1494.31583333333,3543.08333333333
"767",2017-02-05,6882.41666666667,9946.375,4982.45833333333,7342.27166666667,7609.7275,49745.8333333333,3563.56833333333,994.233333333333,25938.875,10733.8791666667,59400.6842105263,5388.20833333333,1856.79166666667,4642.45833333333,3075.70833333333,27531.6666666667,823.75,12163.5,17572.9941666667,17842.73625,5259.2,6645.5,18601.7083333333,1384.39791666667,3362.25
"768",2017-02-06,8639.45833333333,11365.375,5344.08333333333,7851.89041666667,8965.83833333333,63050.0416666667,4169.05291666667,1186.75833333333,30745,12253.9166666667,72225.5,5717.33333333333,2162.66666666667,5305.08333333333,3561.33333333333,36450.4166666667,975.291666666667,14624.8333333333,19055.7466666667,21574.5404166667,6232.2625,7742.79166666667,20743.9583333333,1619.37375,3787.625
"769",2017-02-07,8544,11591.1666666667,5352.29166666667,8056.13916666667,9125.39333333333,65301.4583333333,4318.7275,1253.85416666667,30896.5,12865.1666666667,68845.875,6336.66666666667,2203.79166666667,5436.45833333333,3522.58333333333,37245.7083333333,1020.83333333333,14953.5833333333,20291.3225,22323.8091666667,6357.15416666667,8033.95833333333,21686.6666666667,1659.89458333333,3849.16666666667
"770",2017-02-08,8734.375,11651.2083333333,5548.625,7907.17958333333,9271.70083333333,65569.125,4389.6825,1252.90416666667,31237.3333333333,12803.3333333333,70644,6322.75,2229.41666666667,5474.5,3567.83333333333,38014.2083333333,1021.66666666667,15076.5,21013.5404166667,22646.4816666667,6377.18333333333,8136,22040.8333333333,1502.57291666667,3945.16666666667
"771",2017-02-09,8833,11976.5,5807.41666666667,8027.39791666667,9331.06041666667,65939.2083333333,4505.25666666667,1240.24583333333,31754,12909.3333333333,73072.9583333333,6340.20833333333,2272.33333333333,5531.41666666667,3615.625,38318.4583333333,1019.625,15276.2083333333,21228.3908333333,22728.4366666667,6587.77916666667,8223.5,21754.4166666667,1716.56666666667,3910.91666666667
"772",2017-02-10,8654.91666666667,12089.0833333333,5887.45833333333,7800.98333333333,9093.80125,65329.3333333333,4281.09875,1250.125,32126.2083333333,12652.25,73508.2916666667,6349.45833333333,2246.79166666667,5459.79166666667,3607.95833333333,38145.3333333333,1006.58333333333,15342.875,20566.15125,22166.0808333333,6694.19583333333,8081.29166666667,21068.6666666667,1725.70125,3840.25
"773",2017-02-11,7646.54166666667,11015.625,5561.91666666667,6919.77583333333,7965.91958333333,55742.5416666667,3640.16291666667,1121.9125,28837.9166666667,11767.7083333333,69683.25,6085.125,2075.875,4987.16666666667,3328.875,31418.5,894.333333333333,13544.8333333333,19208.36375,19997.2054166667,5992.28333333333,7650.5,19256.6666666667,1572.73333333333,3511.14583333333
"774",2017-02-12,7187.08333333333,10118.25,5632.83333333333,6835.54875,7757.78166666667,51639.5416666667,3629.245,1056.88333333333,26553.375,10900.5,64338.25,6019.25,1932.04166666667,4735.95833333333,3268.75,27118.7083333333,871.25,12625.4583333333,18822.8058333333,18336.5891666667,5591.4125,7078.29166666667,19603.75,1458.96666666667,3356.66666666667
"775",2017-02-13,8538,11107.5,5953.54166666667,7863.08291666667,8989.0575,65044.5,4375.87625,1145.44166666667,31020.375,11104.55,67410.875,6862.625,2198.45833333333,5370.125,3620.33333333333,36011,988.708333333333,14559.875,19629.3133333333,22221.5125,6441.78333333333,8164.95833333333,20613.625,1718.67041666667,3737.5
"776",2017-02-14,8563,11220.7916666667,5922.16666666667,7729.94916666667,9065.2675,64898.2916666667,4298.655,1088.86666666667,31187.1666666667,10643.2583333333,66220.5416666667,6774.25,2217.70833333333,5522.75,3625.91666666667,36518.9583333333,953,14526.1666666667,19510.7154166667,22322.1179166667,6587.58333333333,8235.375,19443.25,1705.37958333333,3814.41666666667
"777",2017-02-15,8504.25,11052.375,5623.29166666667,7792.83916666667,9003.11416666667,64050.1666666667,4230.97666666667,1116.72916666667,30594.375,11038.1125,63481.9583333333,6630.79166666667,2200.16666666667,5571.625,3530.08333333333,36153.5,952.75,14395.875,19565.78125,21865.2620833333,6403.21666666667,8079.25,19778.9583333333,1691.95958333333,3808.16666666667
"778",2017-02-16,8460.54166666667,11070.4166666667,5603.41666666667,7550.36166666667,8904.84583333333,63934.0833333333,4120.42583333333,1115.975,30757.625,11175.1291666667,63469.7916666667,6386.45833333333,2172.75,5622.5,3541.58333333333,35960,952.083333333333,14652.75,19003.6420833333,21435.4279166667,6242.31666666667,8062.95833333333,19739.25,1677.84958333333,3878.79166666667
"779",2017-02-17,8519.125,11200.4583333333,5489,7678.54416666667,8833.70708333333,63232.5,3998.50875,1114.50416666667,30491.0416666667,10982.2416666667,63422.5,6566.58333333333,2182.54166666667,5565.70833333333,3461.08333333333,35975.9166666667,938.958333333333,14498.125,18374.9025,21542.9141666667,6128.76666666667,7950.83333333333,18672.9583333333,1675.65125,3869.375
"780",2017-02-18,7425.875,10065.25,5045.33333333333,6905.68041666667,7955.68833333333,53578.375,3436.9275,967.720833333333,27578.4166666667,10347.0541666667,58648.0833333333,6094.375,2068.66666666667,5024.375,3135.04166666667,30022.9583333333,823.208333333333,12693.9583333333,17845.22375,19331.3395833333,5543.69166666667,7272.70833333333,17615.7916666667,1501.86041666667,3530.66666666667
"781",2017-02-19,6897.54166666667,9758.20833333333,5220.25,6874.82875,7734.03916666667,49923.625,3329.66333333333,957.145833333333,25486.9166666667,10169.4166666667,57327.5833333333,5588.70833333333,1905.58333333333,4736.33333333333,2988.625,26368.5416666667,793.375,11889.8333333333,16702.5425,17267.40375,5116.83333333333,6800.58333333333,16668.9166666667,1368.52875,3377.20833333333
"782",2017-02-20,8316.625,10909.625,5448.08333333333,7526.7275,8890.68083333333,63835.125,3903.64833333333,1067.925,30068.625,11212.3333333333,63370.875,6000.95833333333,2153.33333333333,5363.33333333333,3392.41666666667,34823.4166666667,912.958333333333,14318.125,17634.5595833333,20692.70625,5994.40416666667,7907.70833333333,18557.125,1615.91791666667,3777.20833333333
"783",2017-02-21,8367.58333333333,11000.2916666667,5275.70833333333,7787.24666666667,8858.42583333333,64140.7916666667,3848.28166666667,1087.95,30451.6666666667,11398.4166666667,62127.875,6106.20833333333,2189.16666666667,5425.29166666667,3457.625,36791.125,912.75,14096.625,17936.6766666667,21020.2029166667,6117.1125,7884.75,19052.2083333333,1685.66791666667,3801.20833333333
"784",2017-02-22,8282.20833333333,10944.25,4946.75,7587.7,8790.33541666667,65204.25,3905.52708333333,1136.92083333333,30488.4166666667,11711.75,61580.2916666667,5928.33333333333,2157.54166666667,5359.41666666667,3474.875,36366.9583333333,939.291666666667,14565.3333333333,18217.4229166667,21037.4720833333,6012.68333333333,7597.875,19376.4583333333,1669.8575,3765.33333333333
"785",2017-02-23,8078.875,10873.625,4740.79166666667,7447.00208333333,8631.245,64217.5,4139.46666666667,1079.93333333333,30647.125,11529.0833333333,62230.375,5754.125,2110.16666666667,5317.29166666667,3495.75,36033.8333333333,928.125,14558.25,18719.7683333333,20888.3791666667,6028.55833333333,7527.29166666667,19607.7083333333,1646.90041666667,3711.95833333333
"786",2017-02-24,8171.16666666667,11030.5416666667,4550.41666666667,7646.01583333333,8489.56541666667,62280.9166666667,3943.16,983.491666666667,30241.375,11759.25,63222.5,5544.54166666667,2149.20833333333,5285.75,3481,35890.7916666667,915.708333333333,13963.5,18917.7520833333,20847.0333333333,5931.42916666667,7353.33333333333,19773.6666666667,1657.31875,3694.08333333333
"787",2017-02-25,7083.08333333333,9897.79166666667,4626.33333333333,6800.90041666667,7404.93291666667,53066.4166666667,3562.41875,986.120833333333,27037.75,11138.9583333333,59635.25,5499.29166666667,2001.33333333333,4786.625,3170.08333333333,29674.5,825.583333333333,12668.0833333333,18255.2429166667,18838.2445833333,5276.35833333333,7023.29166666667,18262.2916666667,1418.87291666667,3432.79166666667
"788",2017-02-26,6761.125,9411.91666666667,4663.70833333333,6614.83541666667,7227.61125,48424.1666666667,3467.50083333333,987.7875,25175.9166666667,10935.5416666667,55536.875,5368.91666666667,1842.75,4542.70833333333,3037.70833333333,26109.25,812.958333333333,11880.125,17199.5058333333,16987.9595833333,4899.67083333333,6341.95833333333,17533.875,1339.23458333333,3308.04166666667
"789",2017-02-27,8071.5,10621.25,4723.20833333333,7374.55416666667,8243.54333333333,59735.2083333333,3932.04291666667,1089.93333333333,29313.7083333333,11658.125,62811.9166666667,5143.66666666667,2053.83333333333,5098.75,3441.70833333333,34129.5416666667,925.375,14009.9166666667,17970.4445833333,19983.3304166667,5638.57083333333,7232.45833333333,19111.9583333333,1576.8175,3660.16666666667
"790",2017-02-28,8207.04166666667,11002,4615.54166666667,7879.50083333333,8316.1475,62875.5833333333,3982.45958333333,1062.0875,29551.625,11064.875,66326.8333333333,5776.125,2041.25,5104.41666666667,3591.58333333333,36018.3333333333,903.625,14280,17870.6691666667,20344.3441666667,5141.35833333333,7235.625,18825.2083333333,1618.85875,3668.25
"791",2017-03-01,8225,11153.8333333333,4605.66666666667,7374.81916666667,8275.24708333333,63212.2916666667,4147.90875,1079.64166666667,30258.9583333333,10763.8291666667,66568.2083333333,5624.79166666667,2100.25,5244,3566.25,35281.5416666667,932.125,14183.4583333333,18002.1720833333,20465.50125,6054.28333333333,7142.33333333333,18868.2083333333,1597.64208333333,3677.45833333333
"792",2017-03-02,8259.70833333333,10950,4629.91666666667,7267.53,8231.38166666667,64103.0416666667,4188.11833333333,1068.54166666667,30156.8333333333,10810.0041666667,63204.5,5530.375,2088.66666666667,5208.25,3591.16666666667,34887.4166666667,910.416666666667,14381.5416666667,18526.3933333333,20518.0004166667,6084.175,7198.75,18838.9166666667,1600.81208333333,3651.08333333333
"793",2017-03-03,7937.625,10995.25,4244.33333333333,7069.19666666667,8071.19333333333,60860.5,4031.75291666667,1072.6125,30560.875,11129.7458333333,61267.8333333333,5733.41666666667,2022.04166666667,5084.79166666667,3546.375,35264.375,899.625,14172.5833333333,18394.3329166667,20435.0066666667,6325.25416666667,7159.625,18811.375,1571.75041666667,3572.75
"794",2017-03-04,6708.5,9947.54166666667,4130.33333333333,6478.365,6917.915,51013.0833333333,3570.42916666667,970.2375,27695.0833333333,10800.2083333333,57014.2916666667,5501.91666666667,1885.83333333333,4621,3222.79166666667,29327.7916666667,793.041666666667,12464.6666666667,17603.5945833333,18100.8708333333,5528.3875,6594.875,17576.3333333333,1431.67666666667,3263.79166666667
"795",2017-03-05,6359.5,9462.58333333333,4192.91666666667,6506.90208333333,6790.23833333333,48426.7916666667,3620.2475,965.345833333333,25607.2916666667,10704.6666666667,57104.9166666667,5108.58333333333,1807.25,4426.79166666667,3078,25527.4166666667,803.625,11770.25,17766.5366666667,16239.1904166667,5170.6,6011,18267.2083333333,1317.76541666667,3125.16666666667
"796",2017-03-06,7953.16666666667,11091.75,4511.91666666667,7480.56083333333,8114.72916666667,61275.0833333333,4147.86458333333,1100.60416666667,29288.4166666667,11674,64923.2083333333,5536.25,2039.79166666667,5007.04166666667,3487.58333333333,34084.4583333333,942.666666666667,14069.9583333333,19255.81875,20024.83125,6031.5125,7032.70833333333,20447.9583333333,1524.24375,3468.22916666667
"797",2017-03-07,8171.58333333333,11191.7916666667,4566.625,7509.6025,8302.815,62927.7916666667,4356.04833333333,1145.23333333333,29562.75,11617.0833333333,66224.5833333333,5610.45833333333,2129.33333333333,5106.33333333333,3564.25,35768.375,958.958333333333,14191.9166666667,19591.3008333333,20563.89375,5989.65,7145.33333333333,21112.3333333333,1573.24375,3540.41666666667
"798",2017-03-08,8075.5,11107.5833333333,4613.25,7614.12208333333,8259.25666666667,63800.5,4300.66083333333,1100.28333333333,29092.5833333333,11360.2916666667,64290.25,5879.29166666667,2066.54166666667,5114.70833333333,3472.375,35547.7083333333,934.375,14673.9583333333,19494.8516666667,20568.69625,5861.04583333333,7126.79166666667,20460.125,1554.93958333333,3543.66666666667
